Pref,Pref.name,Age,DiagnoseYear,Sex,Population,CaseCount.TB,CaseCount.STBBI
5113,Nanchong,"[12,15)",2015,0,73707,14,0
5113,Nanchong,"[12,15)",2015,1,89812,8,0
5113,Nanchong,"[12,15)",2016,0,66949,10,0
5113,Nanchong,"[12,15)",2016,1,81111,7,1
5113,Nanchong,"[12,15)",2017,0,63457,8,3
5113,Nanchong,"[12,15)",2017,1,76394,5,3
5113,Nanchong,"[12,15)",2018,0,62186,11,2
5113,Nanchong,"[12,15)",2018,1,74339,14,3
5113,Nanchong,"[15,18)",2005,0,165882,90,7
5113,Nanchong,"[15,18)",2005,1,195246,145,1
5113,Nanchong,"[15,18)",2006,0,161263,93,4
5113,Nanchong,"[15,18)",2006,1,191883,137,5
5113,Nanchong,"[15,18)",2007,0,152174,103,5
5113,Nanchong,"[15,18)",2007,1,180791,148,4
5113,Nanchong,"[15,18)",2008,0,152245,85,4
5113,Nanchong,"[15,18)",2008,1,179323,101,2
5113,Nanchong,"[15,18)",2009,0,147345,70,5
5113,Nanchong,"[15,18)",2009,1,172231,92,3
5113,Nanchong,"[15,18)",2010,0,157970,52,14
5113,Nanchong,"[15,18)",2010,1,183236,84,5
5113,Nanchong,"[15,18)",2011,0,148969,48,9
5113,Nanchong,"[15,18)",2011,1,173245,77,3
5113,Nanchong,"[15,18)",2012,0,142608,53,10
5113,Nanchong,"[15,18)",2012,1,166151,70,8
5113,Nanchong,"[15,18)",2013,0,125656,58,11
5113,Nanchong,"[15,18)",2013,1,147820,87,4
5113,Nanchong,"[15,18)",2014,0,111927,40,13
5113,Nanchong,"[15,18)",2014,1,131611,59,4
5113,Nanchong,"[15,18)",2015,0,97876,52,6
5113,Nanchong,"[15,18)",2015,1,115873,67,7
5113,Nanchong,"[15,18)",2016,0,85231,51,8
5113,Nanchong,"[15,18)",2016,1,102264,70,8
5113,Nanchong,"[15,18)",2017,0,78269,60,11
5113,Nanchong,"[15,18)",2017,1,95352,84,14
5113,Nanchong,"[15,18)",2018,0,73760,40,7
5113,Nanchong,"[15,18)",2018,1,89853,87,21
5113,Nanchong,"[18,21)",2005,0,163915,160,36
5113,Nanchong,"[18,21)",2005,1,189932,343,32
5113,Nanchong,"[18,21)",2006,0,179773,176,25
5113,Nanchong,"[18,21)",2006,1,206957,351,27
5113,Nanchong,"[18,21)",2007,0,178394,191,14
5113,Nanchong,"[18,21)",2007,1,207162,350,22
5113,Nanchong,"[18,21)",2008,0,164708,151,22
5113,Nanchong,"[18,21)",2008,1,193796,275,17
5113,Nanchong,"[18,21)",2009,0,161777,137,26
5113,Nanchong,"[18,21)",2009,1,192311,232,8
5113,Nanchong,"[18,21)",2010,0,153603,116,35
5113,Nanchong,"[18,21)",2010,1,182248,146,17
5113,Nanchong,"[18,21)",2011,0,153944,124,50
5113,Nanchong,"[18,21)",2011,1,181090,159,22
5113,Nanchong,"[18,21)",2012,0,148960,112,71
5113,Nanchong,"[18,21)",2012,1,173914,137,25
5113,Nanchong,"[18,21)",2013,0,159350,114,58
5113,Nanchong,"[18,21)",2013,1,184651,186,25
5113,Nanchong,"[18,21)",2014,0,150110,81,51
5113,Nanchong,"[18,21)",2014,1,174400,172,43
5113,Nanchong,"[18,21)",2015,0,143520,77,60
5113,Nanchong,"[18,21)",2015,1,167059,171,37
5113,Nanchong,"[18,21)",2016,0,126365,80,58
5113,Nanchong,"[18,21)",2016,1,148515,174,49
5113,Nanchong,"[18,21)",2017,0,112451,88,51
5113,Nanchong,"[18,21)",2017,1,132122,173,38
5113,Nanchong,"[18,21)",2018,0,98238,80,38
5113,Nanchong,"[18,21)",2018,1,116223,145,50
5113,Nanchong,"[21,24)",2005,0,83456,100,46
5113,Nanchong,"[21,24)",2005,1,101837,183,50
5113,Nanchong,"[21,24)",2006,0,90947,102,23
5113,Nanchong,"[21,24)",2006,1,110930,192,31
5113,Nanchong,"[21,24)",2007,0,120833,111,21
5113,Nanchong,"[21,24)",2007,1,142622,211,27
5113,Nanchong,"[21,24)",2008,0,162020,147,46
5113,Nanchong,"[21,24)",2008,1,187635,261,33
5113,Nanchong,"[21,24)",2009,0,180199,124,58
5113,Nanchong,"[21,24)",2009,1,207272,213,32
5113,Nanchong,"[21,24)",2010,0,180280,120,66
5113,Nanchong,"[21,24)",2010,1,209143,179,30
5113,Nanchong,"[21,24)",2011,0,167251,100,96
5113,Nanchong,"[21,24)",2011,1,196549,174,35
5113,Nanchong,"[21,24)",2012,0,164400,90,109
5113,Nanchong,"[21,24)",2012,1,195171,161,41
5113,Nanchong,"[21,24)",2013,0,156023,89,117
5113,Nanchong,"[21,24)",2013,1,184904,148,51
5113,Nanchong,"[21,24)",2014,0,156094,80,104
5113,Nanchong,"[21,24)",2014,1,183457,149,48
5113,Nanchong,"[21,24)",2015,0,150827,64,99
5113,Nanchong,"[21,24)",2015,1,175975,137,57
5113,Nanchong,"[21,24)",2016,0,160930,74,106
5113,Nanchong,"[21,24)",2016,1,186383,139,57
5113,Nanchong,"[21,24)",2017,0,151424,63,110
5113,Nanchong,"[21,24)",2017,1,175838,144,83
5113,Nanchong,"[21,24)",2018,0,144573,63,83
5113,Nanchong,"[21,24)",2018,1,168199,123,85
5113,Nanchong,"[24,27)",2005,0,72962,100,36
5113,Nanchong,"[24,27)",2005,1,72083,181,38
5113,Nanchong,"[24,27)",2006,0,75128,108,38
5113,Nanchong,"[24,27)",2006,1,81247,187,51
5113,Nanchong,"[24,27)",2007,0,79394,109,41
5113,Nanchong,"[24,27)",2007,1,93515,191,32
5113,Nanchong,"[24,27)",2008,0,81699,80,35
5113,Nanchong,"[24,27)",2008,1,99741,156,26
5113,Nanchong,"[24,27)",2009,0,91445,61,57
5113,Nanchong,"[24,27)",2009,1,111415,140,30
5113,Nanchong,"[24,27)",2010,0,122686,68,81
5113,Nanchong,"[24,27)",2010,1,144706,157,36
5113,Nanchong,"[24,27)",2011,0,164429,99,137
5113,Nanchong,"[24,27)",2011,1,190398,162,60
5113,Nanchong,"[24,27)",2012,0,182659,87,148
5113,Nanchong,"[24,27)",2012,1,210145,159,71
5113,Nanchong,"[24,27)",2013,0,182536,107,135
5113,Nanchong,"[24,27)",2013,1,211831,159,78
5113,Nanchong,"[24,27)",2014,0,169256,86,105
5113,Nanchong,"[24,27)",2014,1,198995,129,79
5113,Nanchong,"[24,27)",2015,0,166133,86,114
5113,Nanchong,"[24,27)",2015,1,197321,134,65
5113,Nanchong,"[24,27)",2016,0,157490,66,113
5113,Nanchong,"[24,27)",2016,1,186761,119,81
5113,Nanchong,"[24,27)",2017,0,157307,64,122
5113,Nanchong,"[24,27)",2017,1,185010,94,78
5113,Nanchong,"[24,27)",2018,0,151793,45,100
5113,Nanchong,"[24,27)",2018,1,177227,98,92
5113,Nanchong,"[27,30)",2005,0,103337,105,43
5113,Nanchong,"[27,30)",2005,1,97221,210,76
5113,Nanchong,"[27,30)",2006,0,86317,95,31
5113,Nanchong,"[27,30)",2006,1,80744,183,49
5113,Nanchong,"[27,30)",2007,0,76659,110,34
5113,Nanchong,"[27,30)",2007,1,70177,195,26
5113,Nanchong,"[27,30)",2008,0,71280,85,33
5113,Nanchong,"[27,30)",2008,1,70061,131,29
5113,Nanchong,"[27,30)",2009,0,75574,68,73
5113,Nanchong,"[27,30)",2009,1,81748,143,25
5113,Nanchong,"[27,30)",2010,0,81194,59,57
5113,Nanchong,"[27,30)",2010,1,95652,105,37
5113,Nanchong,"[27,30)",2011,0,84125,43,97
5113,Nanchong,"[27,30)",2011,1,102665,117,48
5113,Nanchong,"[27,30)",2012,0,93971,54,121
5113,Nanchong,"[27,30)",2012,1,114488,109,61
5113,Nanchong,"[27,30)",2013,0,125026,79,106
5113,Nanchong,"[27,30)",2013,1,147541,122,59
5113,Nanchong,"[27,30)",2014,0,166526,66,97
5113,Nanchong,"[27,30)",2014,1,192893,105,67
5113,Nanchong,"[27,30)",2015,0,184512,64,140
5113,Nanchong,"[27,30)",2015,1,212325,124,79
5113,Nanchong,"[27,30)",2016,0,184142,53,151
5113,Nanchong,"[27,30)",2016,1,213717,101,92
5113,Nanchong,"[27,30)",2017,0,170610,49,116
5113,Nanchong,"[27,30)",2017,1,200611,101,85
5113,Nanchong,"[27,30)",2018,0,167229,53,95
5113,Nanchong,"[27,30)",2018,1,198638,78,98
5113,Nanchong,"[30,33)",2005,0,173439,171,31
5113,Nanchong,"[30,33)",2005,1,168208,350,88
5113,Nanchong,"[30,33)",2006,0,153329,180,36
5113,Nanchong,"[30,33)",2006,1,146629,296,65
5113,Nanchong,"[30,33)",2007,0,127721,140,34
5113,Nanchong,"[30,33)",2007,1,122333,254,42
5113,Nanchong,"[30,33)",2008,0,101842,107,36
5113,Nanchong,"[30,33)",2008,1,95147,184,32
5113,Nanchong,"[30,33)",2009,0,86612,79,47
5113,Nanchong,"[30,33)",2009,1,81075,149,48
5113,Nanchong,"[30,33)",2010,0,78109,61,55
5113,Nanchong,"[30,33)",2010,1,72045,111,35
5113,Nanchong,"[30,33)",2011,0,73284,47,99
5113,Nanchong,"[30,33)",2011,1,72632,93,56
5113,Nanchong,"[30,33)",2012,0,77686,65,119
5113,Nanchong,"[30,33)",2012,1,84416,104,75
5113,Nanchong,"[30,33)",2013,0,83177,51,118
5113,Nanchong,"[30,33)",2013,1,98097,99,61
5113,Nanchong,"[30,33)",2014,0,85927,59,78
5113,Nanchong,"[30,33)",2014,1,104841,92,60
5113,Nanchong,"[30,33)",2015,0,95570,44,74
5113,Nanchong,"[30,33)",2015,1,116368,60,58
5113,Nanchong,"[30,33)",2016,0,126415,52,84
5113,Nanchong,"[30,33)",2016,1,149081,84,65
5113,Nanchong,"[30,33)",2017,0,167710,49,139
5113,Nanchong,"[30,33)",2017,1,194085,79,91
5113,Nanchong,"[30,33)",2018,0,185482,41,116
5113,Nanchong,"[30,33)",2018,1,213219,89,105
5113,Nanchong,"[33,36)",2005,0,192204,144,41
5113,Nanchong,"[33,36)",2005,1,184975,305,79
5113,Nanchong,"[33,36)",2006,0,181769,162,29
5113,Nanchong,"[33,36)",2006,1,176090,270,61
5113,Nanchong,"[33,36)",2007,0,177236,141,26
5113,Nanchong,"[33,36)",2007,1,170102,252,49
5113,Nanchong,"[33,36)",2008,0,171954,144,44
5113,Nanchong,"[33,36)",2008,1,165889,270,52
5113,Nanchong,"[33,36)",2009,0,153367,119,57
5113,Nanchong,"[33,36)",2009,1,146518,217,32
5113,Nanchong,"[33,36)",2010,0,128792,86,77
5113,Nanchong,"[33,36)",2010,1,123688,160,56
5113,Nanchong,"[33,36)",2011,0,103450,57,82
5113,Nanchong,"[33,36)",2011,1,97260,93,67
5113,Nanchong,"[33,36)",2012,0,88366,65,88
5113,Nanchong,"[33,36)",2012,1,83369,81,66
5113,Nanchong,"[33,36)",2013,0,79788,58,76
5113,Nanchong,"[33,36)",2013,1,74214,78,50
5113,Nanchong,"[33,36)",2014,0,74832,27,52
5113,Nanchong,"[33,36)",2014,1,74579,82,56
5113,Nanchong,"[33,36)",2015,0,79072,39,85
5113,Nanchong,"[33,36)",2015,1,86078,78,60
5113,Nanchong,"[33,36)",2016,0,84387,39,99
5113,Nanchong,"[33,36)",2016,1,99461,56,76
5113,Nanchong,"[33,36)",2017,0,86965,21,121
5113,Nanchong,"[33,36)",2017,1,105939,61,80
5113,Nanchong,"[33,36)",2018,0,96432,30,88
5113,Nanchong,"[33,36)",2018,1,117194,45,110
5113,Nanchong,"[36,39)",2005,0,190350,136,38
5113,Nanchong,"[36,39)",2005,1,178089,245,59
5113,Nanchong,"[36,39)",2006,0,205356,178,24
5113,Nanchong,"[36,39)",2006,1,193483,325,56
5113,Nanchong,"[36,39)",2007,0,190009,137,25
5113,Nanchong,"[36,39)",2007,1,180270,306,37
5113,Nanchong,"[36,39)",2008,0,190690,144,35
5113,Nanchong,"[36,39)",2008,1,182522,263,49
5113,Nanchong,"[36,39)",2009,0,181602,117,47
5113,Nanchong,"[36,39)",2009,1,175647,242,51
5113,Nanchong,"[36,39)",2010,0,177960,113,72
5113,Nanchong,"[36,39)",2010,1,170964,194,68
5113,Nanchong,"[36,39)",2011,0,173138,96,115
5113,Nanchong,"[36,39)",2011,1,167387,198,92
5113,Nanchong,"[36,39)",2012,0,154718,107,118
5113,Nanchong,"[36,39)",2012,1,148246,161,94
5113,Nanchong,"[36,39)",2013,0,130135,81,111
5113,Nanchong,"[36,39)",2013,1,125396,123,98
5113,Nanchong,"[36,39)",2014,0,104734,54,75
5113,Nanchong,"[36,39)",2014,1,98898,99,75
5113,Nanchong,"[36,39)",2015,0,89540,36,69
5113,Nanchong,"[36,39)",2015,1,84846,76,68
5113,Nanchong,"[36,39)",2016,0,80827,31,74
5113,Nanchong,"[36,39)",2016,1,75499,50,87
5113,Nanchong,"[36,39)",2017,0,75727,36,75
5113,Nanchong,"[36,39)",2017,1,75637,43,91
5113,Nanchong,"[36,39)",2018,0,79806,36,122
5113,Nanchong,"[36,39)",2018,1,86871,40,86
5113,Nanchong,"[39,42)",2005,0,179670,121,16
5113,Nanchong,"[39,42)",2005,1,173057,219,63
5113,Nanchong,"[39,42)",2006,0,174101,113,22
5113,Nanchong,"[39,42)",2006,1,164663,249,41
5113,Nanchong,"[39,42)",2007,0,186655,114,10
5113,Nanchong,"[39,42)",2007,1,175158,266,42
5113,Nanchong,"[39,42)",2008,0,188908,145,30
5113,Nanchong,"[39,42)",2008,1,175748,264,41
5113,Nanchong,"[39,42)",2009,0,204960,103,35
5113,Nanchong,"[39,42)",2009,1,192661,253,64
5113,Nanchong,"[39,42)",2010,0,190444,103,57
5113,Nanchong,"[39,42)",2010,1,180652,222,68
5113,Nanchong,"[39,42)",2011,0,191545,99,81
5113,Nanchong,"[39,42)",2011,1,183457,218,93
5113,Nanchong,"[39,42)",2012,0,182634,109,101
5113,Nanchong,"[39,42)",2012,1,176794,206,120
5113,Nanchong,"[39,42)",2013,0,178986,96,89
5113,Nanchong,"[39,42)",2013,1,172066,184,102
5113,Nanchong,"[39,42)",2014,0,174113,107,84
5113,Nanchong,"[39,42)",2014,1,168372,163,107
5113,Nanchong,"[39,42)",2015,0,155640,76,99
5113,Nanchong,"[39,42)",2015,1,149162,124,108
5113,Nanchong,"[39,42)",2016,0,130995,50,81
5113,Nanchong,"[39,42)",2016,1,126242,104,109
5113,Nanchong,"[39,42)",2017,0,105522,28,91
5113,Nanchong,"[39,42)",2017,1,99700,57,99
5113,Nanchong,"[39,42)",2018,0,90213,30,81
5113,Nanchong,"[39,42)",2018,1,85509,58,123
5113,Nanchong,"[42,45)",2005,0,110476,82,10
5113,Nanchong,"[42,45)",2005,1,106199,168,28
5113,Nanchong,"[42,45)",2006,0,153765,100,16
5113,Nanchong,"[42,45)",2006,1,148954,228,31
5113,Nanchong,"[42,45)",2007,0,183466,110,15
5113,Nanchong,"[42,45)",2007,1,178162,296,27
5113,Nanchong,"[42,45)",2008,0,178246,118,14
5113,Nanchong,"[42,45)",2008,1,170587,215,36
5113,Nanchong,"[42,45)",2009,0,173645,84,23
5113,Nanchong,"[42,45)",2009,1,163673,198,55
5113,Nanchong,"[42,45)",2010,0,186853,107,43
5113,Nanchong,"[42,45)",2010,1,175102,185,66
5113,Nanchong,"[42,45)",2011,0,189498,87,76
5113,Nanchong,"[42,45)",2011,1,176226,176,81
5113,Nanchong,"[42,45)",2012,0,205653,98,89
5113,Nanchong,"[42,45)",2012,1,193184,222,104
5113,Nanchong,"[42,45)",2013,0,191203,103,80
5113,Nanchong,"[42,45)",2013,1,181242,184,102
5113,Nanchong,"[42,45)",2014,0,192265,93,59
5113,Nanchong,"[42,45)",2014,1,183925,208,104
5113,Nanchong,"[42,45)",2015,0,183318,94,86
5113,Nanchong,"[42,45)",2015,1,177181,161,119
5113,Nanchong,"[42,45)",2016,0,179597,67,103
5113,Nanchong,"[42,45)",2016,1,172331,151,137
5113,Nanchong,"[42,45)",2017,0,174642,61,120
5113,Nanchong,"[42,45)",2017,1,168497,139,164
5113,Nanchong,"[42,45)",2018,0,156099,46,124
5113,Nanchong,"[42,45)",2018,1,149232,100,148
5113,Nanchong,"[45,48)",2005,0,72470,40,11
5113,Nanchong,"[45,48)",2005,1,81566,122,21
5113,Nanchong,"[45,48)",2006,0,48327,34,9
5113,Nanchong,"[45,48)",2006,1,49168,94,21
5113,Nanchong,"[45,48)",2007,0,61282,34,3
5113,Nanchong,"[45,48)",2007,1,57653,129,10
5113,Nanchong,"[45,48)",2008,0,109400,70,10
5113,Nanchong,"[45,48)",2008,1,104415,188,21
5113,Nanchong,"[45,48)",2009,0,153181,81,21
5113,Nanchong,"[45,48)",2009,1,147837,240,31
5113,Nanchong,"[45,48)",2010,0,183296,94,41
5113,Nanchong,"[45,48)",2010,1,177563,223,60
5113,Nanchong,"[45,48)",2011,0,178467,100,69
5113,Nanchong,"[45,48)",2011,1,170529,213,75
5113,Nanchong,"[45,48)",2012,0,174060,64,83
5113,Nanchong,"[45,48)",2012,1,163859,208,112
5113,Nanchong,"[45,48)",2013,0,187278,99,82
5113,Nanchong,"[45,48)",2013,1,175202,215,91
5113,Nanchong,"[45,48)",2014,0,189931,111,81
5113,Nanchong,"[45,48)",2014,1,176270,206,93
5113,Nanchong,"[45,48)",2015,0,206028,87,78
5113,Nanchong,"[45,48)",2015,1,193001,187,105
5113,Nanchong,"[45,48)",2016,0,191602,58,97
5113,Nanchong,"[45,48)",2016,1,181063,162,136
5113,Nanchong,"[45,48)",2017,0,192628,76,125
5113,Nanchong,"[45,48)",2017,1,183609,159,174
5113,Nanchong,"[45,48)",2018,0,183651,67,148
5113,Nanchong,"[45,48)",2018,1,176788,147,171
5113,Nanchong,"[48,51)",2005,0,138858,93,12
5113,Nanchong,"[48,51)",2005,1,145813,241,25
5113,Nanchong,"[48,51)",2006,0,123980,63,11
5113,Nanchong,"[48,51)",2006,1,133677,217,22
5113,Nanchong,"[48,51)",2007,0,98679,72,7
5113,Nanchong,"[48,51)",2007,1,109780,184,10
5113,Nanchong,"[48,51)",2008,0,71530,51,10
5113,Nanchong,"[48,51)",2008,1,79915,145,19
5113,Nanchong,"[48,51)",2009,0,48121,19,11
5113,Nanchong,"[48,51)",2009,1,48778,100,10
5113,Nanchong,"[48,51)",2010,0,61414,29,12
5113,Nanchong,"[48,51)",2010,1,57799,99,18
5113,Nanchong,"[48,51)",2011,0,109513,68,37
5113,Nanchong,"[48,51)",2011,1,104412,141,50
5113,Nanchong,"[48,51)",2012,0,153167,66,62
5113,Nanchong,"[48,51)",2012,1,147451,219,92
5113,Nanchong,"[48,51)",2013,0,183170,93,84
5113,Nanchong,"[48,51)",2013,1,176817,229,116
5113,Nanchong,"[48,51)",2014,0,178411,83,62
5113,Nanchong,"[48,51)",2014,1,169837,226,91
5113,Nanchong,"[48,51)",2015,0,174043,71,86
5113,Nanchong,"[48,51)",2015,1,163171,198,106
5113,Nanchong,"[48,51)",2016,0,187237,58,106
5113,Nanchong,"[48,51)",2016,1,174356,169,127
5113,Nanchong,"[48,51)",2017,0,189887,85,113
5113,Nanchong,"[48,51)",2017,1,175327,174,120
5113,Nanchong,"[48,51)",2018,0,205931,63,129
5113,Nanchong,"[48,51)",2018,1,191782,169,184
5113,Nanchong,"[51,54)",2005,0,155747,91,4
5113,Nanchong,"[51,54)",2005,1,155419,245,21
5113,Nanchong,"[51,54)",2006,0,154155,77,10
5113,Nanchong,"[51,54)",2006,1,155819,223,12
5113,Nanchong,"[51,54)",2007,0,145182,86,6
5113,Nanchong,"[51,54)",2007,1,148457,283,17
5113,Nanchong,"[51,54)",2008,0,137196,71,13
5113,Nanchong,"[51,54)",2008,1,142884,219,16
5113,Nanchong,"[51,54)",2009,0,122889,36,12
5113,Nanchong,"[51,54)",2009,1,131588,166,22
5113,Nanchong,"[51,54)",2010,0,98118,42,18
5113,Nanchong,"[51,54)",2010,1,108491,140,24
5113,Nanchong,"[51,54)",2011,0,71397,27,19
5113,Nanchong,"[51,54)",2011,1,79362,113,45
5113,Nanchong,"[51,54)",2012,0,48283,34,19
5113,Nanchong,"[51,54)",2012,1,48861,67,44
5113,Nanchong,"[51,54)",2013,0,61506,41,33
5113,Nanchong,"[51,54)",2013,1,57770,85,45
5113,Nanchong,"[51,54)",2014,0,109288,54,33
5113,Nanchong,"[51,54)",2014,1,103671,138,69
5113,Nanchong,"[51,54)",2015,0,152625,71,53
5113,Nanchong,"[51,54)",2015,1,145923,203,100
5113,Nanchong,"[51,54)",2016,0,182421,90,86
5113,Nanchong,"[51,54)",2016,1,174705,200,118
5113,Nanchong,"[51,54)",2017,0,177724,78,104
5113,Nanchong,"[51,54)",2017,1,167786,187,166
5113,Nanchong,"[51,54)",2018,0,173393,69,120
5113,Nanchong,"[51,54)",2018,1,161132,175,148
5113,Nanchong,"[54,57)",2005,0,116107,62,3
5113,Nanchong,"[54,57)",2005,1,129330,229,8
5113,Nanchong,"[54,57)",2006,0,125987,79,7
5113,Nanchong,"[54,57)",2006,1,132383,254,17
5113,Nanchong,"[54,57)",2007,0,142286,101,15
5113,Nanchong,"[54,57)",2007,1,142773,341,11
5113,Nanchong,"[54,57)",2008,0,153536,80,16
5113,Nanchong,"[54,57)",2008,1,151766,267,17
5113,Nanchong,"[54,57)",2009,0,152315,67,13
5113,Nanchong,"[54,57)",2009,1,152585,268,15
5113,Nanchong,"[54,57)",2010,0,143712,67,20
5113,Nanchong,"[54,57)",2010,1,145661,225,40
5113,Nanchong,"[54,57)",2011,0,135995,47,26
5113,Nanchong,"[54,57)",2011,1,140363,194,57
5113,Nanchong,"[54,57)",2012,0,121952,53,28
5113,Nanchong,"[54,57)",2012,1,129363,195,60
5113,Nanchong,"[54,57)",2013,0,97483,39,25
5113,Nanchong,"[54,57)",2013,1,106716,150,56
5113,Nanchong,"[54,57)",2014,0,71049,29,31
5113,Nanchong,"[54,57)",2014,1,78170,103,39
5113,Nanchong,"[54,57)",2015,0,48153,22,21
5113,Nanchong,"[54,57)",2015,1,48279,74,45
5113,Nanchong,"[54,57)",2016,0,61260,24,30
5113,Nanchong,"[54,57)",2016,1,56971,104,53
5113,Nanchong,"[54,57)",2017,0,108671,45,71
5113,Nanchong,"[54,57)",2017,1,101884,124,94
5113,Nanchong,"[54,57)",2018,0,151737,48,112
5113,Nanchong,"[54,57)",2018,1,143177,191,175
5113,Nanchong,"[57,60)",2005,0,103894,78,3
5113,Nanchong,"[57,60)",2005,1,117964,231,12
5113,Nanchong,"[57,60)",2006,0,113296,71,10
5113,Nanchong,"[57,60)",2006,1,130012,233,7
5113,Nanchong,"[57,60)",2007,0,113149,74,3
5113,Nanchong,"[57,60)",2007,1,127882,274,7
5113,Nanchong,"[57,60)",2008,0,114222,74,6
5113,Nanchong,"[57,60)",2008,1,125834,249,14
5113,Nanchong,"[57,60)",2009,0,124280,51,20
5113,Nanchong,"[57,60)",2009,1,129226,194,25
5113,Nanchong,"[57,60)",2010,0,140600,66,17
5113,Nanchong,"[57,60)",2010,1,139636,209,30
5113,Nanchong,"[57,60)",2011,0,151881,55,25
5113,Nanchong,"[57,60)",2011,1,148573,240,47
5113,Nanchong,"[57,60)",2012,0,150818,63,47
5113,Nanchong,"[57,60)",2012,1,149479,244,66
5113,Nanchong,"[57,60)",2013,0,142416,57,43
5113,Nanchong,"[57,60)",2013,1,142761,269,62
5113,Nanchong,"[57,60)",2014,0,134871,37,33
5113,Nanchong,"[57,60)",2014,1,137617,186,74
5113,Nanchong,"[57,60)",2015,0,121046,35,29
5113,Nanchong,"[57,60)",2015,1,126893,156,66
5113,Nanchong,"[57,60)",2016,0,96853,21,32
5113,Nanchong,"[57,60)",2016,1,104748,132,111
5113,Nanchong,"[57,60)",2017,0,70675,31,46
5113,Nanchong,"[57,60)",2017,1,76806,107,80
5113,Nanchong,"[57,60)",2018,0,47967,26,42
5113,Nanchong,"[57,60)",2018,1,47514,65,68
5113,Nanchong,"[60,63)",2005,0,96376,65,4
5113,Nanchong,"[60,63)",2005,1,104202,238,9
5113,Nanchong,"[60,63)",2006,0,97215,55,6
5113,Nanchong,"[60,63)",2006,1,105260,233,10
5113,Nanchong,"[60,63)",2007,0,97889,69,6
5113,Nanchong,"[60,63)",2007,1,107907,276,7
5113,Nanchong,"[60,63)",2008,0,101647,59,6
5113,Nanchong,"[60,63)",2008,1,113934,253,10
5113,Nanchong,"[60,63)",2009,0,111175,49,13
5113,Nanchong,"[60,63)",2009,1,125996,217,30
5113,Nanchong,"[60,63)",2010,0,111262,41,22
5113,Nanchong,"[60,63)",2010,1,124218,219,27
5113,Nanchong,"[60,63)",2011,0,112507,50,19
5113,Nanchong,"[60,63)",2011,1,122446,177,56
5113,Nanchong,"[60,63)",2012,0,122606,64,33
5113,Nanchong,"[60,63)",2012,1,125965,246,73
5113,Nanchong,"[60,63)",2013,0,138817,70,48
5113,Nanchong,"[60,63)",2013,1,136222,237,60
5113,Nanchong,"[60,63)",2014,0,150062,64,37
5113,Nanchong,"[60,63)",2014,1,145040,242,79
5113,Nanchong,"[60,63)",2015,0,149178,57,45
5113,Nanchong,"[60,63)",2015,1,146081,201,91
5113,Nanchong,"[60,63)",2016,0,141014,52,56
5113,Nanchong,"[60,63)",2016,1,139651,189,104
5113,Nanchong,"[60,63)",2017,0,133683,42,63
5113,Nanchong,"[60,63)",2017,1,134752,167,142
5113,Nanchong,"[60,63)",2018,0,120120,39,82
5113,Nanchong,"[60,63)",2018,1,124394,180,158
5113,Nanchong,"[63,66)",2005,0,78457,49,3
5113,Nanchong,"[63,66)",2005,1,87606,212,11
5113,Nanchong,"[63,66)",2006,0,81749,55,3
5113,Nanchong,"[63,66)",2006,1,89002,209,5
5113,Nanchong,"[63,66)",2007,0,85968,86,10
5113,Nanchong,"[63,66)",2007,1,93400,255,13
5113,Nanchong,"[63,66)",2008,0,93478,65,8
5113,Nanchong,"[63,66)",2008,1,99561,238,14
5113,Nanchong,"[63,66)",2009,0,94576,46,8
5113,Nanchong,"[63,66)",2009,1,100937,201,20
5113,Nanchong,"[63,66)",2010,0,95488,44,13
5113,Nanchong,"[63,66)",2010,1,103812,173,18
5113,Nanchong,"[63,66)",2011,0,99368,47,25
5113,Nanchong,"[63,66)",2011,1,109871,185,63
5113,Nanchong,"[63,66)",2012,0,108871,40,41
5113,Nanchong,"[63,66)",2012,1,121733,201,80
5113,Nanchong,"[63,66)",2013,0,109117,62,32
5113,Nanchong,"[63,66)",2013,1,120214,233,71
5113,Nanchong,"[63,66)",2014,0,110513,54,25
5113,Nanchong,"[63,66)",2014,1,118705,188,65
5113,Nanchong,"[63,66)",2015,0,120634,46,41
5113,Nanchong,"[63,66)",2015,1,122363,178,77
5113,Nanchong,"[63,66)",2016,0,136769,44,52
5113,Nanchong,"[63,66)",2016,1,132537,178,110
5113,Nanchong,"[63,66)",2017,0,148068,39,89
5113,Nanchong,"[63,66)",2017,1,141349,175,169
5113,Nanchong,"[63,66)",2018,0,147432,38,92
5113,Nanchong,"[63,66)",2018,1,142622,176,157
5113,Nanchong,"[66,69)",2005,0,63525,29,2
5113,Nanchong,"[66,69)",2005,1,68457,145,3
5113,Nanchong,"[66,69)",2006,0,69243,40,4
5113,Nanchong,"[66,69)",2006,1,75620,188,7
5113,Nanchong,"[66,69)",2007,0,77116,46,4
5113,Nanchong,"[66,69)",2007,1,83925,220,8
5113,Nanchong,"[66,69)",2008,0,75475,54,8
5113,Nanchong,"[66,69)",2008,1,82628,179,14
5113,Nanchong,"[66,69)",2009,0,78924,26,15
5113,Nanchong,"[66,69)",2009,1,84317,147,21
5113,Nanchong,"[66,69)",2010,0,83260,40,13
5113,Nanchong,"[66,69)",2010,1,88835,150,30
5113,Nanchong,"[66,69)",2011,0,90748,33,18
5113,Nanchong,"[66,69)",2011,1,94964,158,44
